obs,pred
-0.6556615560941526,-0.6712487126160662
-0.714713473260588,-0.7282925566416625
-0.7410955143224067,-0.7561506314827862
-0.762429028362192,-0.7702036412570872
-0.7836386590875153,-0.783038712437172
-0.8107099235150346,-0.8045688845607197
-0.8282359993390964,-0.8208945328484314
-0.838611093366364,-0.8301217325129466
-0.8616047744108786,-0.8577616611247232
-0.8778549767509711,-0.8690269104867634
-0.9012867310397256,-0.8974133443992935
-0.9231168468086859,-0.9237626190070716
-0.937909298101076,-0.9392552751760274
-0.9472256557619122,-0.9341910772411917
-0.987363790288047,-0.9834419069212538
-1.0066501726240242,-0.9998189605517178
-1.0306209706974592,-1.0247162419850575
-1.081483173858299,-1.0797618665498343
-1.1040617537921131,-1.0941867043460753
-1.092374695693817,-1.0831909471966166
-1.0628430979563712,-1.0872665717155212
-1.037190644732622,-1.0662979406340478
-1.0296353652574377,-1.059102973434275
-1.0479125170651538,-1.0690499666163584
-1.005587755967465,-1.0327801138120913
-0.9799268736921329,-1.0048907565048817
-1.0000605537907499,-1.023799137429027
-1.0336268179795491,-1.0487019986570767
-1.0261710250568508,-1.020270332791686
-1.0151018995429093,-1.017759425172262
-1.000611053962441,-1.0092930958119024
-0.9877991923539684,-1.0035157526255356
-1.0029624031969713,-1.0003831134125927
-0.9795149779954145,-0.9828676629422868
-0.9678519605019853,-0.9660771109081134
-0.9577600113764825,-0.9602619557086599
-0.9326822176483277,-0.9332624569386321
-0.9376293586132933,-0.9400815596692277
-0.9560043942665042,-0.9698704809180259
-0.9435380050538956,-0.9207441281476075
-0.8552578172879637,-0.8252855938469958
-0.8410093959797822,-0.8464893479800184
-0.8394218256657988,-0.8386010022482717
-0.8769442830229048,-0.8501321822518018
-0.9058816326237535,-0.8981251243819061
-0.9393519124716401,-0.920761520486437
-0.96995756133121,-0.9615034006720793
-0.9908817914930773,-1.0075262003934677
-1.0105358466847216,-1.019192957536543
-1.071465899006679,-1.0647652778743897
-1.1270089563338852,-1.1155092368749957
-1.1840124952466307,-1.1757830103638478
-1.2293355056080808,-1.2159396057001397
-1.2374043636346423,-1.2242339111767855
-1.2801320571418027,-1.2423383267865697
-1.2500132750504245,-1.1928844875542988
-1.2073292701486518,-1.1805239363626225
-1.1850267119744198,-1.1870524148921613
-1.2136664923105835,-1.2074838423340177
-1.2450983069443176,-1.247297933250355
-1.2936651962557983,-1.3078541393267538
-1.3315358565466051,-1.3468130970240504
-1.365843283679521,-1.3831157162823582
-1.4254056927023877,-1.4204269724737453
-1.4503355031516953,-1.4450189085455176
-1.439772951765985,-1.439228506265149
-1.483123564057028,-1.4534935482384237
-1.481808157133944,-1.4751989496596674
-1.4942154836259545,-1.5226001367529385
-1.5548708200977297,-1.5467280001115038
-1.6655772712738008,-1.5980471528433677
-1.7077690670507446,-1.7198573954920031
-1.7488058453227533,-1.7682348092214222
-1.6952921712034164,-1.7089518648101925
-1.688182800428873,-1.7050168036303612
-1.7255156634848812,-1.7388581398264515
-1.7595750865508004,-1.778000755873027
-1.752226853075062,-1.7714520951073036
-1.7525270935180652,-1.7466495514649942
-1.771269149072243,-1.7748753585213033
-1.8035038605490112,-1.8050277380999764
-1.8257781635925847,-1.8136867484563801
-1.8540324632176246,-1.8315280826815477
-1.8937420813819479,-1.8539441362545581
-1.906660730763644,-1.8928413600529377
-2.004146867486579,-1.9708001147960457
-2.1251500581259073,-2.081773683803971
-2.0284049656280523,-2.053913412660674
-1.9978944107166228,-1.9726619854435834
-1.9557657734670324,-1.9377566892434612
-1.9383534898393402,-1.958601971246136
-1.9392742746854985,-1.9375887018069844
-1.964616396348152,-1.956112076896151
-1.983798424651152,-1.9776073456230032
-2.030947927387299,-2.000749840979619
-2.0761005759315445,-2.0099310963770556
-2.056727053822865,-2.033485428070872
-2.0570974572163694,-2.0034566350090692
-2.0522033836606646,-2.0409694761242285
-1.9869691726747727,-1.9811167990574143
-1.8953621213523815,-1.889830882728429
-1.7831455640335643,-1.8064204311157432
-1.6863542898305577,-1.7216098071879993
-1.6854680522239855,-1.6349373126127171
-1.5309951159724342,-1.5293979887760227
-1.480203313200168,-1.5119777509728929
-1.4476742972322152,-1.4813610612429398
-1.3950713168409445,-1.3801153300759417
-1.3611156542128209,-1.3384897053834914
-1.3427054183653235,-1.3569471914074678
