rmse,mae,r2,nse,kge,pbias,pearson_r,mape_pct,willmott_d,model,phase,target,task,accuracy,precision,recall,f1,auc,mcc,brier,csi,far,specificity,npv
0.036444961514152704,0.023691511276505227,0.9981960076740612,0.9981960076740612,0.9963639977158422,0.06494477858003511,0.999098943846249,13.742755484588931,0.9995476970230139,multitask_elasticnet,test,idx_90,reg,,,,,,,,,,,
0.0760470540288817,0.04731087680343915,0.994215941157116,0.994215941157116,0.9951257445094391,5.92350021924676e-07,0.9971043034635345,155.24614198577842,0.9985462818997999,multitask_elasticnet,train,idx_30,reg,,,,,,,,,,,
0.0417022586732839,0.024645785293590544,0.9982315452982271,0.9982315452982271,-2.0376666959392065,-2.4206652544544424e-06,0.9991158572961757,44145.74419194088,0.9995568724386751,multitask_elasticnet,train,idx_90,reg,,,,,,,,,,,
0.07716438407275805,0.046963179229577386,0.9949157875618063,0.9949157875618063,0.9873357678440083,-0.058208274068416915,0.9974550373141435,36.11458710379511,0.998723189352156,multitask_elasticnet,valid,idx_30,reg,,,,,,,,,,,
0.03797803574476044,0.024076779950706017,0.9989027963817397,0.9989027963817397,0.9963212647054358,-0.015084079658549618,0.9994526086791431,11.675049794328412,0.9997250226410196,multitask_elasticnet,valid,idx_90,reg,,,,,,,,,,,
0.07366609895856256,0.04566247443031875,0.9935198056938771,0.9935198056938771,0.9933269237047405,0.02726468288142748,0.996757610662753,21.49504639265641,0.998368204623519,multitask_lasso,test,idx_30,reg,,,,,,,,,,,
0.036615358083767854,0.02388842402007548,0.998179099289806,0.998179099289806,0.9970572720439013,0.027596329421648847,0.9990905642179231,13.89292918162385,0.9995433921627481,multitask_lasso,test,idx_90,reg,,,,,,,,,,,
0.07652012024093477,0.047585104805611005,0.9941437554946886,0.9941437554946886,0.9950346289928566,8.781084564510405e-08,0.997068158020987,158.4715640275245,0.9985279868698796,multitask_lasso,train,idx_30,reg,,,,,,,,,,,
0.041868499888832685,0.024833384148925934,0.9982174177163039,0.9982174177163039,-0.22324854519304238,-2.5730367627816843e-07,0.9991088078170954,40796.30474445831,0.9995533185317108,multitask_lasso,train,idx_90,reg,,,,,,,,,,,
0.07760406779393822,0.04722512535452976,0.9948576826661224,0.9948576826661224,0.9917169669107029,-0.03453810278832805,0.9974259118346096,35.49489578837218,0.9987084274106237,multitask_lasso,valid,idx_30,reg,,,,,,,,,,,
0.038173745029476604,0.024293860368867173,0.9988914589750288,0.9988914589750288,0.9944350864458713,-0.02653741189248388,0.9994468588864962,11.796427878836582,0.999722195081205,multitask_lasso,valid,idx_90,reg,,,,,,,,,,,
0.1047477169262188,0.06419220504609799,0.9868978726664219,0.9868978726664219,0.9934287711570157,0.009883267315640288,0.9934484009622626,34.13916669276255,0.9967140059362638,persistence,test,idx_30,reg,,,,,,,,,,,
0.05327365330967143,0.03336451273277449,0.9961453526308752,0.9961453526308752,0.9979330521027662,0.019015210872000487,0.9980725505557182,22.85471373054981,0.9990353580177164,persistence,test,idx_90,reg,,,,,,,,,,,
0.1093553313112407,0.06652887243758314,0.9880395413331258,0.9880395413331258,0.9188998535958064,-0.002021149094013895,0.9940198446661528,93.94350355024561,0.9970014242993744,persistence,train,idx_30,reg,,,,,,,,,,,
0.05484446855877319,0.03343956135886864,0.996941274882258,0.996941274882258,-1185.6907143349752,0.0014161118430688915,0.9984706343908325,7468.435206665171,0.9992347457577228,persistence,train,idx_90,reg,,,,,,,,,,,
0.11000622245619504,0.06570496671266543,0.9896670481922336,0.9896670481922336,0.9943456406495699,-0.011179854945444915,0.9948335587149013,36.24051340514669,0.9974104119478764,persistence,valid,idx_30,reg,,,,,,,,,,,
0.055290317794480875,0.03452334695053287,0.9976744782505812,0.9976744782505812,0.9987878138426972,0.0017812918090309928,0.9988372366417163,17.940951584931174,0.9994182931813971,persistence,valid,idx_90,reg,,,,,,,,,,,
0.09698523503420153,0.06084807620401234,0.9887678232412549,0.9887678232412549,0.984448625832147,0.19390986596300758,0.9943822034251815,29.662472831062786,0.9971540836616615,random_forest,test,idx_30,reg,,,,,,,,,,,
0.07768007883565849,0.04056213863459271,0.9918044329226879,0.9918044329226879,0.9663585986256455,0.819404226455892,0.9959336286658476,28.048925864497363,0.9979277258699879,random_forest,test,idx_90,reg,,,,,,,,,,,
0.07073751627624524,0.04695712094467982,0.9949954212569903,0.9949954212569903,-1.05136817860155,-0.05129295508371273,0.9975008703571199,142.2328958909453,0.9987397646642348,random_forest,train,idx_30,reg,,,,,,,,,,,
0.04199952150705481,0.028702686312570305,0.99820624357547,0.99820624357547,-23748.093405265132,-0.028315229342813282,0.9991050455553872,25544.50513826342,0.9995499985196161,random_forest,train,idx_90,reg,,,,,,,,,,,
0.11253956109139662,0.06430620834112324,0.9891856521475711,0.9891856521475711,0.8448633269054018,-0.7464325118054643,0.9947465181483323,42.04675743189424,0.9972272673298472,random_forest,valid,idx_30,reg,,,,,,,,,,,
0.09426763112418599,0.04557593630660267,0.993239988718418,0.993239988718418,0.7725322851418251,-1.1752852259441102,0.9968791112599052,18.243505309338403,0.9982660903441264,random_forest,valid,idx_90,reg,,,,,,,,,,,
